Date,Market Cap,rsi,macd,macd_signal,obv,ichimoku,mfi,bb_high_indicator,bb_low_indicator
1425510000,0.011628344795655866,0.410389018864218,0.004809017362188903,0.00758607590900009,-5.660966113817961,0.01636131154895876,0.4311363818285614,0.0,0.0
1425423600,0.012019739928435861,0.3060751277851311,0.004160832222712084,0.00708907012225187,-5.662430715185414,0.01636131154895876,0.4433220661475407,0.0,0.0
1425337200,0.011720421535470855,0.6755297075834104,0.004046811066981477,0.006663508236207362,-5.660644820277278,0.01636131154895876,0.47529225497554956,0.0,0.0
1425250800,0.011091337795616007,0.4383282790577186,0.0036023438408915006,0.006214078212037724,-5.6620769571343175,0.016195610722697873,0.4155819711367838,0.0,0.0
1425164400,0.010829825136980631,0.18642316482718627,0.002420277513381044,0.005564699104827577,-5.66296930470454,0.015978315325083186,0.4068465385018737,0.0,0.0
1425078000,0.010794594975792679,0.14006273232126523,0.0011621709470940062,0.004736716151963974,-5.663462989644129,0.015860021684674916,0.41508012525320936,0.0,0.0
1424991600,0.010064389328541949,0.13637998840098606,0.00014119477452719,0.0038239929753956445,-5.665020702186161,0.015717052379706137,0.3466478172546016,0.0,0.0
1424905200,0.010100018090335162,0.05253554985802218,-0.0015520149660903843,0.0026786502571905075,-5.665502711510373,0.01565184880547351,0.29293858959569347,0.0,1.0
1424818800,0.010163211617061333,0.10324706334613475,-0.002807620565709911,0.0014545096365295809,-5.665095845158477,0.01565184880547351,0.2534133621155394,0.0,0.0
1424732400,0.01016544991276779,0.1835959438495811,-0.003694278307867668,0.00025779434403923167,-5.664593273444044,0.01565184880547351,0.32000621968685977,0.0,0.0
1424646000,0.010035168838017913,0.19638986123365873,-0.0043391661516534105,-0.000857700256289672,-5.664012854856068,0.015596814596029462,0.3999180575247928,0.0,0.0
1424559600,0.01039584106260789,0.13606249034015092,-0.004944098535360356,-0.0018984214801448008,-5.6647039422809105,0.015506636258271953,0.40557568006625566,0.0,0.0
1424473200,0.01035950708435922,0.6463578995156952,-0.0049235471047897415,-0.002725959380163075,-5.66426918752369,0.015275283209331888,0.3942619519627619,0.0,0.0
1424386800,0.010207824223265398,0.6008838038657948,-0.004889771696355409,-0.003379708186489561,-5.665114216822442,0.015186450816914046,0.40292824755459533,0.0,0.0
1424300400,0.010041607770872107,0.40260747049773876,-0.004986948634821068,-0.0039265343940746,-5.665760834981687,0.015180020189180094,0.30651140283426187,0.0,0.0
1424214000,0.010351535072254026,0.2583135828958431,-0.00520867709956312,-0.004418361758683164,-5.666652726003142,0.015038546379033162,0.3264394102719605,0.0,0.0
1424127600,0.00990905773883075,0.6390361915276563,-0.004949962700795865,-0.0047483885378420965,-5.665684308206517,0.015037649082140054,0.2598097691370577,0.0,0.0
1424041200,0.009965751009532687,0.3192180527615194,-0.005191535537305445,-0.005071642072488487,-5.666680706426048,0.014939245522862377,0.27563647758928667,0.0,0.0
1423954800,0.010925611928583037,0.3685225788220749,-0.005271417553342889,-0.005349831458589816,-5.664679239099544,0.014899166261636818,0.424976704951495,0.0,0.0
1423868400,0.009990188292793608,0.8313694203980306,-0.0041208818844762326,-0.005290278995022098,-5.662919137427195,0.015090440049351329,0.5241745982156119,1.0,0.0
1423782000,0.009412585354187299,0.4092218756533207,-0.004294291175665669,-0.005285155871021458,-5.664431920615725,0.014829326653456461,0.5304111013797713,0.0,0.0
1423695600,0.009293495757969712,0.27731702508015377,-0.005081756179867341,-0.005474138744142512,-5.664970088977462,0.014688002392791716,0.5295694518229466,0.0,0.0
1423609200,0.009313057849212457,0.2542096884685674,-0.00577250791275882,-0.005794692940652042,-5.6655788879109075,0.014569708752383444,0.4920102489176418,0.0,0.0
1423522800,0.009333938388611062,0.27777644401052515,-0.006214601321753818,-0.006159534768455336,-5.66483159543975,0.014501514188507121,0.4990972584893857,0.0,0.0
1423436400,0.00946283969203504,0.29174371468542787,-0.006476312556337789,-0.0065155781481620175,-5.663848023055359,0.014501514188507121,0.5113906583814992,0.0,0.0
1423350000,0.0096428231961023,0.47877269462680466,-0.006438439109148122,-0.006791126525399946,-5.663241230813007,0.014501514188507121,0.5586496661778757,0.0,0.0
1423263600,0.009425800497330909,0.6613285706196117,-0.00611298347666505,-0.006931765591886721,-5.662476628419205,0.014501514188507121,0.567556506262584,0.0,0.0
1423177200,0.00918115171045652,0.40448472542580266,-0.006069164525713718,-0.007033532719129933,-5.663341427341326,0.014501514188507121,0.5697971631088626,0.0,0.0
1423090800,0.009633042150480928,0.2612030771740837,-0.00623010154858868,-0.007154407147519646,-5.664138313749515,0.01406572699742027,0.5657163710516088,0.0,0.0
1423004400,0.009623751690219874,0.6428114795194678,-0.005786051763847515,-0.007142228528840812,-5.66319710484377,0.013719519946162186,0.6305979688740712,0.0,0.0
1422918000,0.010042006371477367,0.6547480965697986,-0.005350688033363274,-0.007025737237343724,-5.661753713528744,0.01367644969529293,0.64184236992241,0.0,0.0
1422831600,0.009575643663323532,0.8578770061254152,-0.004386952021603159,-0.006696242310457451,-5.66067030914722,0.013833177552622724,0.7127272557308961,1.0,0.0
1422745200,0.009166158195381751,0.463871221232806,-0.004158930985070369,-0.006376737072132669,-5.661701206881358,0.013752121733278498,0.6159793495495867,0.0,0.0
1422658800,0.009567916943898499,0.29324604330048737,-0.00442024182198627,-0.006185204623994749,-5.662527531837198,0.013752121733278498,0.5178583868930035,0.0,0.0
1422572400,0.009832986346396191,0.5431283150899495,-0.004114917542256629,-0.005957115108858098,-5.661585937165441,0.013752121733278498,0.6223364905746455,0.0,0.0
1422486000,0.009854388132740134,0.6815975283665103,-0.003465983894933875,-0.005615529125313637,-5.660445860571422,0.013752121733278498,0.6822333473973338,0.0,0.0
1422399600,0.011118044036168406,0.6897489360905269,-0.0028975630712629033,-0.00520288719541146,-5.658876175126444,0.013752121733278498,0.7498842340836522,0.0,0.0
1422313200,0.011529399860796404,0.9317912641706846,-0.0009038369448628433,-0.004383924782695925,-5.657304833365009,0.014221856656821326,0.768324435538227,1.0,0.0
1422226800,0.010721283126009916,0.9563922956683565,0.0011804527129769156,-0.0032177003862245883,-5.653525246615965,0.014520656522226793,0.8142289092260333,1.0,0.0
1422140400,0.01043505722984844,0.5321195221039174,0.0017878706819956618,-0.002135785875866688,-5.654713784622942,0.014520656522226793,0.7531462704549027,0.0,0.0
1422054000,0.009814681380139264,0.44425666751200693,0.001942575903347354,-0.0012323215387803376,-5.655590871431266,0.014520656522226793,0.7073725078643069,0.0,0.0
1421967600,0.00984693736758028,0.2722758043038095,0.001274484705296644,-0.0006733617492079077,-5.656462267306118,0.014584962799566307,0.7060306702636708,0.0,0.0
1421881200,0.009583339721163545,0.28740448805521895,0.000763688078223325,-0.0003514379769129959,-5.655275077710617,0.014650764571727672,0.7516734453545874,0.0,0.0
1421794800,0.008908784850724074,0.20960828317382152,2.1173025118492917e-05,-0.0002759588914651053,-5.656334150520236,0.014496728605077207,0.7013006213462006,0.0,0.0
1421708400,0.008971303822579805,0.10627353587171331,-0.0013597450839319112,-0.0005541678934127789,-5.657185352075191,0.014315474632669084,0.6499454837440762,0.0,0.0
1421622000,0.008908447573288854,0.23843381686317652,-0.002244239934594156,-0.0009936075637993734,-5.656525009139823,0.014315474632669084,0.6406960795839602,0.0,0.0
1421535600,0.008424975700693872,0.1869704104587743,-0.0031432794104155606,-0.001565598017812482,-5.657589762265501,0.013997233334579579,0.6420616478971138,0.0,0.0
1421449200,0.008750601733606016,0.10424079797872501,-0.004379646380429532,-0.002326339638437105,-5.658420387273686,0.013701873107264367,0.6444787865206605,0.0,0.0
1421362800,0.008800426809263477,0.4224199341867425,-0.00484537965065882,-0.0030491277480038906,-5.657060615165842,0.01361408756122182,0.6499924213700303,0.0,0.0
1421276400,0.007444111595904838,0.4781429382124184,-0.005065883330060936,-0.0036814243246819076,-5.654166538372924,0.012871424832691518,0.6748361195586403,0.0,0.0
1421190000,0.009419300241306675,0.1351646223529284,-0.006807478362485748,-0.004614289526434089,-5.65762210644523,0.012710210490896176,0.5595278045944417,0.0,1.0
1421103600,0.011246792031667285,0.6841859584155581,-0.0056468609008763085,-0.005076005724418754,-5.6550440604951895,0.012612853777993793,0.5766714683129064,0.0,0.0
1421017200,0.011191386547536188,0.8363806397323218,-0.0025239117654217765,-0.004679651569161204,-5.654375860674057,0.013224511160130107,0.48980362692757917,1.0,0.0
1420930800,0.011543964113680893,0.8086039622074555,-0.000158061909135727,-0.0037824770224612865,-5.655020012054303,0.013224511160130107,0.5044971700937928,0.0,0.0
1420844400,0.012074501519281538,0.8462678464320534,0.0021657192215853555,-0.0024949611445057958,-5.654479787453544,0.013349085878790145,0.5490628371923336,0.0,0.0
1420758000,0.011864592308234782,0.9011582371723195,0.004761624092411837,-0.0008284492044596535,-5.653817310418124,0.013815979362171459,0.5973329305184641,0.0,0.0
1420671600,0.012355055022214319,0.7445370253275534,0.006379388283345645,0.0009014257592609966,-5.654524518615333,0.013815979362171459,0.5392316101247827,0.0,0.0
1420585200,0.012013484965091786,0.8250047778344505,0.008137367736403263,0.0027163710255819116,-5.6536444483139014,0.013933525255168803,0.600276710953726,0.0,0.0
1420498800,0.011528663982755925,0.6244780333283887,0.009004308863616861,0.004380895646975859,-5.654467145653567,0.013933525255168803,0.5924755654228284,0.0,0.0
1420412400,0.01112552546291328,0.40968273731645977,0.008980313061450414,0.005706631727184192,-5.656023049696218,0.014657344748943806,0.5215752770231314,0.0,0.0
1420326000,0.011795971680960075,0.2820442573622346,0.008332358289150566,0.006608346233797919,-5.657991840164046,0.015221146296780947,0.48693927206905946,0.0,0.0
1420239600,0.013205975329688693,0.6039912012756584,0.008595300584612364,0.0073941896047905594,-5.656821999421705,0.015221146296780947,0.5401134351411555,0.0,0.0
1420153200,0.013169794659365122,0.8417398931444257,0.010443178918301047,0.00847595222631552,-5.656543800191609,0.015839982054062136,0.5205129862477355,1.0,0.0
1420066800,0.013432288488721135,0.8256068989122591,0.011731963921397708,0.009657364146724613,-5.656828224764975,0.015839982054062136,0.4403072444807246,0.0,0.0
1419980400,0.013029579231068771,0.8611132478484381,0.012912402880981316,0.010891929750740144,-5.656334766330201,0.015994317119676974,0.5445159136343396,0.0,0.0
1419894000,0.013101511309525634,0.6027575640921602,0.013205818102333254,0.011951525765787488,-5.656778160122624,0.015994317119676974,0.43209822121270547,0.0,0.0
1419807600,0.013306208051118994,0.6381560849380206,0.013384114077966787,0.012842919608386787,-5.656342757703198,0.015994317119676974,0.4244084436318007,0.0,0.0
